STATIONS_ID,Date,Sunshine duration daily total,Daily amount of precipitation,Daily mean temperature,Daily mean of the relative humidity,Daily mean wind speed
1078,07/10/1977 00:00,0.7,1.2,18,69,3.1
1078,08/10/1977 00:00,1,0.3,15,75,3.7
1078,09/10/1977 00:00,7,0,15,72,4.4
1078,10/10/1977 00:00,1.9,1.8,13.1,81,3.5
1078,11/10/1977 00:00,4,0,10.4,81,1.9
1078,12/10/1977 00:00,8.8,0,12.4,73,4.1
1078,13/10/1977 00:00,6.7,0,10.7,81,1.5
1078,14/10/1977 00:00,5.6,0,9.2,82,3.3
1078,15/10/1977 00:00,8.1,0,12.2,76,3.1
1078,16/10/1977 00:00,7.3,0,11.4,77,4.1
1078,17/10/1977 00:00,5.4,0,10.3,80,3.9
1078,18/10/1977 00:00,8.4,0,10.8,75,5.2
1078,19/10/1977 00:00,8.5,0,14.6,65,5.3
1078,20/10/1977 00:00,0.5,0,14.9,61,5.8
1078,21/10/1977 00:00,1.4,1.5,16.5,64,6.1
1078,22/10/1977 00:00,1.8,0.2,18,75,4.1
1078,23/10/1977 00:00,0,2.9,14.5,86,3.2
1078,24/10/1977 00:00,8.2,0.2,14.3,81,2.6
1078,25/10/1977 00:00,0.3,0.2,12.8,92,1.2
1078,26/10/1977 00:00,0,0,9.8,95,0.8
1078,27/10/1977 00:00,1.1,1.2,10,91,1.3
1078,28/10/1977 00:00,0,0.1,11.6,90,1.9
1078,29/10/1977 00:00,1.4,0.1,10.6,84,1.9
1078,30/10/1977 00:00,5.1,0,11,79,4.4
1078,31/10/1977 00:00,0.4,3.1,13,78,7.5
1078,01/11/1977 00:00,8.1,0,8.8,76,4
1078,02/11/1977 00:00,0,17.1,11,83,6.8
1078,03/11/1977 00:00,2.6,0.9,12.6,83,6.3
1078,04/11/1977 00:00,1.6,0.2,9.4,80,5.3
1078,05/11/1977 00:00,3.4,0,11.6,71,5.6
1078,06/11/1977 00:00,0.8,0,12.6,79,5
1078,07/11/1977 00:00,1.1,0,12,67,5.2
1078,08/11/1977 00:00,0,5.4,12.4,82,6.2
1078,09/11/1977 00:00,0,5.1,13.8,88,7
1078,10/11/1977 00:00,4.3,0,14.9,77,5.1
1078,11/11/1977 00:00,1,3,14.6,70,5.4
1078,12/11/1977 00:00,0.1,9,7.3,83,9.9
1078,13/11/1977 00:00,2.9,2.8,5.2,81,6.3
1078,14/11/1977 00:00,0,11.8,7.5,86,9.9
1078,15/11/1977 00:00,2.5,6.2,5.4,81,9.9
1078,16/11/1977 00:00,1.2,3.7,5.2,86,6.4
1078,17/11/1977 00:00,0,1.3,4.4,90,3.4
1078,18/11/1977 00:00,1.2,1,4,87,3.7
1078,19/11/1977 00:00,0.8,0.3,4.8,77,6.8
1078,20/11/1977 00:00,0,0.7,6.5,60,8.5
1078,21/11/1977 00:00,0.4,6.1,4.8,82,6.9
1078,22/11/1977 00:00,2,2.5,4.7,85,5.8
1078,23/11/1977 00:00,0,9.8,7,86,6
1078,24/11/1977 00:00,1.2,4.7,5.7,87,8.9
1078,25/11/1977 00:00,0.2,1.4,4.7,84,6.6
1078,26/11/1977 00:00,0,0.2,1.6,82,3.2
1078,27/11/1977 00:00,3.7,0,-0.1,79,2.7
1078,28/11/1977 00:00,6.7,0,-1.4,73,2.1
1078,29/11/1977 00:00,0,0,0.2,79,0.7
1078,30/11/1977 00:00,0,0.5,1.9,81,1.3
1078,01/12/1977 00:00,4.5,0,1.2,85,1.9
1078,02/12/1977 00:00,0.6,0,2.2,74,1.4
1078,03/12/1977 00:00,4.8,0.1,-0.3,88,1.9
1078,04/12/1977 00:00,6.9,0,0.9,78,2.6
1078,05/12/1977 00:00,6.9,0,-0.2,61,4.4
1078,06/12/1977 00:00,0,7.6,-1,87,2.4
1078,07/12/1977 00:00,1.1,2.9,6.8,79,6.2
1078,08/12/1977 00:00,0.5,0.2,7.2,84,7.2
1078,09/12/1977 00:00,0,0.1,7.3,87,1.8
1078,10/12/1977 00:00,1.4,0.3,6.4,79,6.4
1078,11/12/1977 00:00,0,11.8,7.4,87,7.9
1078,12/12/1977 00:00,0,0.1,9,89,4.3
1078,13/12/1977 00:00,1.5,0.1,8.4,88,2.6
1078,14/12/1977 00:00,0,0.3,8.1,96,2.8
1078,15/12/1977 00:00,0,0,7.6,93,1.1
1078,16/12/1977 00:00,6,0,6.6,77,3.7
1078,17/12/1977 00:00,0,0,4.2,83,3.1
1078,18/12/1977 00:00,6.3,0,5.4,70,5.1
1078,19/12/1977 00:00,5.2,0,3.9,68,3.6
1078,20/12/1977 00:00,6,0,2.8,71,1.2
1078,21/12/1977 00:00,6.4,1.5,4.6,55,4.6
1078,22/12/1977 00:00,0,0.6,5.6,83,6.2
1078,23/12/1977 00:00,0,1.1,9.2,88,6.4
1078,24/12/1977 00:00,0.1,5.6,11.5,77,9.7
1078,25/12/1977 00:00,0,0.5,6.2,88,5.9
1078,26/12/1977 00:00,0,3.5,6.9,81,4.2
1078,27/12/1977 00:00,0.8,0.3,6.3,82,6.8
1078,28/12/1977 00:00,0,3.1,4.6,84,7.1
1078,29/12/1977 00:00,0.3,5.2,5,86,6.4
1078,30/12/1977 00:00,0.2,2.9,3.8,84,7.9
1078,31/12/1977 00:00,2.1,0,4,82,6.3
1078,01/01/1978 00:00,0,0,6.1,91,4.1
1078,02/01/1978 00:00,0,0.5,5.8,82,4.2
1078,03/01/1978 00:00,0,7.1,2.9,89,8.2
1078,04/01/1978 00:00,1.9,0.9,1.2,88,4.7
1078,05/01/1978 00:00,0.8,0,-0.7,76,3.5
1078,06/01/1978 00:00,0,0,3.8,78,4
1078,07/01/1978 00:00,3,0,3.9,72,3.9
1078,08/01/1978 00:00,4.7,0,1.8,78,3.3
1078,09/01/1978 00:00,0,4.4,4.7,82,4.4
1078,10/01/1978 00:00,3.9,0.7,5.4,74,6.6
1078,11/01/1978 00:00,0,7.2,5.2,78,7.1
1078,12/01/1978 00:00,0,1.8,3.3,88,5.3
1078,13/01/1978 00:00,0.2,0.1,1,84,3.9
1078,14/01/1978 00:00,0,0.5,2.9,96,0.8
1078,15/01/1978 00:00,5.8,0,2.4,78,3.1
1078,16/01/1978 00:00,0,0,4.2,73,3.5
1078,17/01/1978 00:00,4.2,0,3.7,77,3.6
1078,18/01/1978 00:00,0,0,2.8,90,1.8
1078,19/01/1978 00:00,0.4,0.1,3.2,78,6.2
1078,20/01/1978 00:00,4.3,0,3.8,73,4.2
1078,21/01/1978 00:00,3.1,0,3.5,74,2.6
1078,22/01/1978 00:00,6.6,0.4,1,71,5.2
1078,23/01/1978 00:00,4.3,6.2,3.1,81,5.3
1078,24/01/1978 00:00,0.4,1.3,6.4,82,7.4
1078,25/01/1978 00:00,0,3.1,3.6,82,8.4
1078,26/01/1978 00:00,2.1,4.1,2.4,85,4.3
1078,27/01/1978 00:00,0.2,0,4.2,78,6.6
1078,28/01/1978 00:00,0,0,5.8,68,8.7
1078,29/01/1978 00:00,0.2,2.3,4.6,77,5
1078,30/01/1978 00:00,0.4,3.9,3.7,90,2.4
1078,31/01/1978 00:00,4,0.5,1.3,77,3.8
1078,01/02/1978 00:00,0,9.8,1.1,89,6.9
1078,02/02/1978 00:00,0,2.3,2,91,5.1
1078,03/02/1978 00:00,0.9,1.6,1.6,85,3.6
1078,04/02/1978 00:00,4.1,0,1.5,79,2.5
1078,05/02/1978 00:00,0,0.7,1.2,79,6
1078,06/02/1978 00:00,0,3.3,3.4,86,2.4
1078,07/02/1978 00:00,0,1.1,2,92,2.2
1078,08/02/1978 00:00,1.8,0,-1,79,4.1
1078,09/02/1978 00:00,4.3,0,-2.4,77,5.4
1078,10/02/1978 00:00,5.2,0,-3.4,73,5.6
1078,11/02/1978 00:00,0,2.6,-3.7,83,3.5
1078,12/02/1978 00:00,3.7,0.3,-0.7,73,4.4
1078,13/02/1978 00:00,0,7,-1.4,82,3
1078,14/02/1978 00:00,0,2.1,-0.2,84,4.8
1078,15/02/1978 00:00,1.1,0,-3.8,87,1.2
1078,16/02/1978 00:00,5,0,-3.8,75,3.1
1078,17/02/1978 00:00,3.9,0,-6.2,82,2
1078,18/02/1978 00:00,4.4,0,-5.4,75,1.3
1078,19/02/1978 00:00,1.6,0,-4.7,72,5.9
1078,20/02/1978 00:00,8.7,0,-5.4,64,2.4
1078,21/02/1978 00:00,2.4,0.4,0.4,73,5.7
1078,22/02/1978 00:00,0.2,0.6,5.4,87,4.3
1078,23/02/1978 00:00,0,0.1,8.2,73,7.3
1078,24/02/1978 00:00,0,1.6,10,82,5.2
1078,25/02/1978 00:00,4,1.6,12.8,72,6
1078,26/02/1978 00:00,5.3,0,11,64,5.7
1078,27/02/1978 00:00,4.2,1.4,11.3,70,5.4
1078,28/02/1978 00:00,4.5,0,10.6,72,3.1
1078,01/03/1978 00:00,7.2,2.5,11.2,68,4.7
1078,02/03/1978 00:00,4.9,2.9,9.4,69,4.8
1078,03/03/1978 00:00,0.7,0.1,6.4,76,5.7
1078,04/03/1978 00:00,1.4,0,5.8,86,3
1078,05/03/1978 00:00,0.1,2.2,3.2,81,4.7
1078,06/03/1978 00:00,2,0,2.1,80,1.1
1078,07/03/1978 00:00,3.3,0,5.2,69,2.2
1078,08/03/1978 00:00,0,1.3,8,69,5.4
1078,09/03/1978 00:00,5.8,0,7,71,4
1078,10/03/1978 00:00,0,0.8,8.7,86,2.7
1078,11/03/1978 00:00,0,0.1,10.3,92,1.8
1078,12/03/1978 00:00,0.4,5.3,11.4,80,4.3
1078,13/03/1978 00:00,5.4,0.3,8.4,69,6.3
1078,14/03/1978 00:00,0,3.5,8.7,65,7.7
1078,15/03/1978 00:00,0.8,11,7.8,70,9.2
1078,16/03/1978 00:00,2.3,5.4,5.6,71,8.2
1078,17/03/1978 00:00,4.5,0,2.6,74,4.7
1078,18/03/1978 00:00,3.3,0.7,3.4,73,4.4
1078,19/03/1978 00:00,0.7,7.8,5.8,75,5.6
1078,20/03/1978 00:00,3.1,9.7,6,72,6.5
1078,21/03/1978 00:00,0,4.9,2,95,3.7
1078,22/03/1978 00:00,4.7,7.1,5.3,79,5.9
1078,23/03/1978 00:00,3.9,3.2,5.9,73,7.9
1078,24/03/1978 00:00,3.4,3.4,4.7,83,4.7
1078,25/03/1978 00:00,0.1,8.7,8.4,79,6.8
1078,26/03/1978 00:00,7.8,0.8,5.1,70,8.3
1078,27/03/1978 00:00,0,4,9.3,89,5.9
1078,28/03/1978 00:00,4.2,0.6,13.2,73,5
1078,29/03/1978 00:00,2.3,1.6,12,67,5.2
1078,30/03/1978 00:00,0,4.4,8.7,93,2.2
1078,31/03/1978 00:00,0,0.7,8.2,89,1.8
1078,01/04/1978 00:00,6.6,0,11,69,2.3
1078,02/04/1978 00:00,3.1,0,9.8,85,3
1078,03/04/1978 00:00,5,0,9.7,79,4.5
1078,04/04/1978 00:00,2.1,0,7.8,84,5.5
1078,05/04/1978 00:00,4.2,0,5.8,68,5.9
1078,06/04/1978 00:00,11.6,0,4.8,51,6.2
1078,07/04/1978 00:00,11.8,0,5.9,53,4.7
1078,08/04/1978 00:00,8,0,8.1,62,2.9
1078,09/04/1978 00:00,10.7,0,8.5,67,1.3
1078,10/04/1978 00:00,1.8,0.8,7.5,68,3.4
1078,11/04/1978 00:00,4.3,2.3,3,73,5.2
1078,12/04/1978 00:00,6.9,2.2,4.4,64,5.3
1078,13/04/1978 00:00,0.9,2.9,5.3,81,2.3
1078,14/04/1978 00:00,0,3.4,4,89,4.4
1078,15/04/1978 00:00,2.7,0.6,4.9,76,4.1
1078,16/04/1978 00:00,6.6,0.6,4.3,73,2.5
1078,17/04/1978 00:00,7.3,0,4.5,75,1.4
1078,18/04/1978 00:00,11.2,0,9.4,45,4.3
1078,19/04/1978 00:00,7.9,0,11.1,57,3.8
1078,20/04/1978 00:00,6.4,1.2,11.2,69,3.4
1078,21/04/1978 00:00,4.3,0,9.5,73,3.3
1078,22/04/1978 00:00,7.5,0,8.8,65,2
1078,23/04/1978 00:00,12.2,0,10.9,63,2.3
1078,24/04/1978 00:00,10.6,0,12.3,64,2.5
1078,25/04/1978 00:00,10.3,0,9.8,55,4.1
1078,26/04/1978 00:00,4.6,3.3,12.1,68,2.8
1078,27/04/1978 00:00,7.1,1.1,12.1,69,2.6
1078,28/04/1978 00:00,5.2,1.1,11.1,76,1.6
1078,29/04/1978 00:00,10.2,4.2,14.6,60,2.5
1078,30/04/1978 00:00,5.6,0,14.7,74,1.9
1078,01/05/1978 00:00,0.3,12.1,13.6,87,2.1
1078,02/05/1978 00:00,0,3.2,11.6,84,2.8
1078,03/05/1978 00:00,4.8,0.1,11.7,79,1.5
1078,04/05/1978 00:00,7.4,0,14.6,53,3.2
1078,05/05/1978 00:00,5.1,1.3,17.3,63,2.5
1078,06/05/1978 00:00,0,5.3,13.8,83,2.2
1078,07/05/1978 00:00,0.9,0,11.8,86,3
1078,08/05/1978 00:00,0,0,11.5,87,1.7
1078,09/05/1978 00:00,13.7,0,12,53,4
1078,10/05/1978 00:00,8.5,0.4,11.6,69,2.9
1078,11/05/1978 00:00,12.5,0.6,8.2,53,2.8
1078,12/05/1978 00:00,1.2,8.3,8.4,75,5.5
1078,13/05/1978 00:00,5.1,0,9,70,2.3
1078,14/05/1978 00:00,1.4,2,10,75,1.6
1078,15/05/1978 00:00,2.1,1.3,10.4,77,2
1078,16/05/1978 00:00,5.7,0.2,11,74,1.9
1078,17/05/1978 00:00,10.8,0,12,68,1.9
1078,18/05/1978 00:00,9.8,0,15.2,58,2.8
1078,19/05/1978 00:00,2.7,0.2,13.9,76,2.1
1078,20/05/1978 00:00,3.5,0,13.8,79,3.3
1078,21/05/1978 00:00,3.5,0,9.9,77,3.1
1078,22/05/1978 00:00,0,1,13.3,81,4.1
1078,23/05/1978 00:00,0,0.9,11.4,84,6.1
1078,24/05/1978 00:00,0,0.7,11,90,4.8
1078,25/05/1978 00:00,0,0.1,11,92,2
1078,26/05/1978 00:00,5,0,14.4,76,1.7
1078,27/05/1978 00:00,12.9,0,17.4,61,2.2
1078,28/05/1978 00:00,12.2,0,18.6,57,1.9
1078,29/05/1978 00:00,13.7,0,18.3,62,2.9
1078,30/05/1978 00:00,11.1,0,19.8,55,3.3
1078,31/05/1978 00:00,12.3,0,21,54,2.4
1078,01/06/1978 00:00,10.4,0,22,53,2.9
1078,02/06/1978 00:00,7,0.2,19.6,65,2.3
1078,03/06/1978 00:00,8.1,5.5,18.9,73,1.9
1078,04/06/1978 00:00,5.5,15.2,22.6,52,2.8
1078,05/06/1978 00:00,4.7,2.5,21,70,2.1
1078,06/06/1978 00:00,9.4,0,23.1,59,2.9
1078,07/06/1978 00:00,0.8,1,19.2,80,2.6
1078,08/06/1978 00:00,4.2,0.5,15.6,77,4
1078,09/06/1978 00:00,5.1,0,15.5,62,4
1078,10/06/1978 00:00,3.1,0,12.4,68,4.1
1078,11/06/1978 00:00,4.6,0.5,13.6,64,3.5
1078,12/06/1978 00:00,4.6,0.5,12,71,5.3
1078,13/06/1978 00:00,3.7,0,12.6,70,2.8
1078,14/06/1978 00:00,10.4,0,13.6,66,1.6
1078,15/06/1978 00:00,9,8.1,17.4,59,3.2
1078,16/06/1978 00:00,3.9,2.7,15.7,69,2.6
1078,17/06/1978 00:00,7.4,0,17.4,59,5.3
1078,18/06/1978 00:00,14.2,0,15.4,58,3.8
1078,19/06/1978 00:00,12.2,0,17.7,55,2.1
1078,20/06/1978 00:00,3.3,0,17,69,2.1
1078,21/06/1978 00:00,7.3,0.6,18,62,3.6
1078,22/06/1978 00:00,0.5,8.4,16,73,5.5
1078,23/06/1978 00:00,4.5,15.6,14.7,67,5.9
1078,24/06/1978 00:00,8.5,0.5,14,68,6.6
1078,25/06/1978 00:00,7.6,4.1,12.5,75,5.6
1078,26/06/1978 00:00,0,22.6,11.4,93,4.8
1078,27/06/1978 00:00,0.6,0,12.1,71,3.8
1078,28/06/1978 00:00,0.4,1.8,13.3,75,3.8
1078,29/06/1978 00:00,0,15.4,16.3,88,3.6
1078,30/06/1978 00:00,3.4,5.4,14.9,80,3.5
1078,01/07/1978 00:00,6.5,0,15.5,70,2.1
1078,02/07/1978 00:00,0,16.6,16.2,80,5.3
1078,03/07/1978 00:00,1.6,26.4,15.1,87,5.4
1078,04/07/1978 00:00,5.3,4.3,12.9,69,5.4
1078,05/07/1978 00:00,1.9,8.5,13.1,83,4.8
1078,06/07/1978 00:00,0.5,2.5,12.1,85,5.3
1078,07/07/1978 00:00,0,3.5,12,89,4.5
1078,08/07/1978 00:00,0.6,9.4,14,80,5.1
1078,09/07/1978 00:00,1.5,0.1,13.5,77,4.5
1078,10/07/1978 00:00,0.3,0,13.2,76,1.5
1078,11/07/1978 00:00,9.7,0,16.8,64,1.1
1078,12/07/1978 00:00,5.4,0,18.2,68,1.5
1078,13/07/1978 00:00,3.4,0,17.4,79,1.5
1078,14/07/1978 00:00,0.7,0,14.2,73,2.7
1078,15/07/1978 00:00,0.5,0,12.9,69,2.7
1078,16/07/1978 00:00,1.7,0,14.5,70,2.6
1078,17/07/1978 00:00,8.4,0,13.9,66,1.4
1078,18/07/1978 00:00,7.1,0,17,59,1.8
1078,19/07/1978 00:00,4,1.1,16.1,67,3.4
1078,20/07/1978 00:00,2.6,5.4,13.9,83,5.6
1078,21/07/1978 00:00,3.2,0.4,12.4,86,3
1078,22/07/1978 00:00,11,0,17.7,60,2
1078,23/07/1978 00:00,4.6,0,18.6,63,2.8
1078,24/07/1978 00:00,8,0,20,63,3.5
1078,25/07/1978 00:00,12.3,0,18.4,67,1.1
1078,26/07/1978 00:00,6.2,0,20.8,64,4.7
1078,27/07/1978 00:00,13.9,0,18.4,68,2.2
1078,28/07/1978 00:00,12.7,0,22.8,62,1.7
1078,29/07/1978 00:00,10.5,0,25.3,59,1.8
1078,30/07/1978 00:00,12.6,0,27,49,3.8
1078,31/07/1978 00:00,8.3,2,23.8,58,3.3
1078,01/08/1978 00:00,0,8.6,17.2,90,2.6
1078,02/08/1978 00:00,8.1,0.8,19,71,4.9
1078,03/08/1978 00:00,3.2,0.4,17.9,71,4.6
1078,04/08/1978 00:00,5.8,0,17.8,68,4.3
1078,05/08/1978 00:00,5.7,0.7,18.4,66,3.4
1078,06/08/1978 00:00,0.2,8.6,16.8,76,2.6
1078,07/08/1978 00:00,2.9,0,16.2,73,3.3
1078,08/08/1978 00:00,5.4,0.1,15.5,75,4.1
1078,09/08/1978 00:00,1.9,0,16.5,73,3.7
1078,10/08/1978 00:00,6.3,0,16.8,74,2.4
1078,11/08/1978 00:00,0,0,15.1,74,2.3
1078,12/08/1978 00:00,3.4,1.4,15.3,71,1.3
1078,13/08/1978 00:00,3.3,0.1,16.2,79,1.7
1078,14/08/1978 00:00,1.6,0,17.9,69,3
1078,15/08/1978 00:00,8.5,2.1,21,56,5.9
1078,16/08/1978 00:00,5,0.6,16.2,72,4.1
1078,17/08/1978 00:00,6.8,0,15,71,4.9
1078,18/08/1978 00:00,12.1,0,15.1,64,1.5
1078,19/08/1978 00:00,13.5,0,17.2,60,3
1078,20/08/1978 00:00,12,0,20.5,58,2.8
1078,21/08/1978 00:00,10.5,0,19.5,70,1.8
1078,22/08/1978 00:00,10.9,0,20.5,69,1.4
1078,23/08/1978 00:00,6.3,0,16.6,74,2.3
1078,24/08/1978 00:00,12.6,0,17,65,2.2
1078,25/08/1978 00:00,1.2,0,14.6,69,3.5
1078,26/08/1978 00:00,3.7,0,13.1,68,3.7
1078,27/08/1978 00:00,4.1,2.3,12.9,65,4.5
1078,28/08/1978 00:00,4.5,0,13,66,2.4
1078,29/08/1978 00:00,0.1,17.6,13.7,82,3.2
1078,30/08/1978 00:00,5,1.7,12.1,81,4.5
1078,31/08/1978 00:00,1.3,5.9,11.7,88,4.4
1078,01/09/1978 00:00,1.8,0.6,12.6,80,3.5
1078,02/09/1978 00:00,2.6,0.2,12.8,77,4.6
1078,03/09/1978 00:00,7.7,0.5,14.2,66,3.8
1078,04/09/1978 00:00,0.7,0,13,82,2.3
1078,05/09/1978 00:00,10.4,0,12.5,76,1.1
1078,06/09/1978 00:00,0.5,1.6,14,85,1.6
1078,07/09/1978 00:00,4.4,0.2,16.8,79,1.7
1078,08/09/1978 00:00,4,3.1,17.7,73,3.1
1078,09/09/1978 00:00,4.4,0.1,17.7,73,4.7
1078,10/09/1978 00:00,0.3,0,18.4,79,7.6
1078,11/09/1978 00:00,1.5,10.4,17.2,80,8.2
1078,12/09/1978 00:00,5,1.2,13.4,71,5.8
1078,13/09/1978 00:00,0,0,16.2,74,4.5
1078,14/09/1978 00:00,0.1,4.7,14.1,82,4
1078,15/09/1978 00:00,4.5,0,15.3,78,5.6
1078,16/09/1978 00:00,4,0,16.5,79,3.9
1078,17/09/1978 00:00,3.5,0.2,13.9,73,4.3
1078,18/09/1978 00:00,4.8,0,11.6,76,3
1078,19/09/1978 00:00,2.9,1.1,10.2,82,4.7
1078,20/09/1978 00:00,5.7,0.1,11.8,67,2.8
1078,21/09/1978 00:00,5.2,0,15.7,77,4.8
1078,22/09/1978 00:00,0,0.5,16.2,80,4.5
1078,23/09/1978 00:00,0,1.1,15.7,90,3.3
1078,24/09/1978 00:00,3.7,0,15.6,76,4.2
1078,25/09/1978 00:00,1.7,0.7,14.2,82,4.1
1078,26/09/1978 00:00,0.3,2,13.1,75,2.8
1078,27/09/1978 00:00,0.5,2.8,11,87,4.8
1078,28/09/1978 00:00,0.6,8.2,10.2,87,4.1
1078,29/09/1978 00:00,2,6.1,12.6,82,6.7
1078,30/09/1978 00:00,3,18.4,10,86,8.1
1078,01/10/1978 00:00,2.5,0,10,86,3.5
1078,02/10/1978 00:00,5.2,0,8.3,88,2.4
1078,03/10/1978 00:00,0,0,5.5,93,1.7
1078,04/10/1978 00:00,0.7,2.3,9.3,89,2.3
1078,05/10/1978 00:00,0,0.1,12.4,82,5.7
1078,06/10/1978 00:00,0.7,0,14.3,83,3.7
1078,07/10/1978 00:00,8,0,14.5,72,3.3
1078,08/10/1978 00:00,9,0,16.1,72,3.8
1078,09/10/1978 00:00,6.6,0,17.4,72,3.8
1078,10/10/1978 00:00,4.2,0,19.1,62,4.1
1078,11/10/1978 00:00,7.6,0,18.8,60,3.9
1078,12/10/1978 00:00,9.1,0,14,73,2.3
1078,13/10/1978 00:00,8.2,0,14,71,3.4
1078,14/10/1978 00:00,6,0,15,77,3.3
1078,15/10/1978 00:00,6.7,4.2,14.9,76,3.4
1078,16/10/1978 00:00,1.1,1.9,12.3,74,4.6
1078,17/10/1978 00:00,5.8,0,6.4,84,3.8
1078,18/10/1978 00:00,1.3,0,5.6,91,1.1
1078,19/10/1978 00:00,3.3,0,9.2,79,1.4
1078,20/10/1978 00:00,0,0.8,9.4,88,3.2
1078,21/10/1978 00:00,2.9,2.2,7.8,81,2.6
1078,22/10/1978 00:00,0,4.7,10.8,92,4.6
1078,23/10/1978 00:00,0.5,0,10.2,79,2.7
1078,24/10/1978 00:00,1.1,0.5,11.6,78,5.4
1078,25/10/1978 00:00,0,7.7,11.9,85,4.7
1078,26/10/1978 00:00,2.8,0,8.7,84,1.6
1078,27/10/1978 00:00,1.5,1.4,8.9,84,1.5
1078,28/10/1978 00:00,0,0,10.6,87,1.9
1078,29/10/1978 00:00,0,0,10.9,85,1.5
1078,30/10/1978 00:00,0,0,11.2,74,1
1078,31/10/1978 00:00,6.7,0,8.8,70,3.2
1078,01/11/1978 00:00,0,0,8.4,79,2.8
1078,02/11/1978 00:00,7.3,0.9,7,79,4
1078,03/11/1978 00:00,0,4.7,7.9,93,4.6
1078,04/11/1978 00:00,2.2,0,10.5,87,2.2
1078,05/11/1978 00:00,5.5,0,7.5,86,3
1078,06/11/1978 00:00,0,0,8.1,85,4.2
1078,07/11/1978 00:00,5.1,0,5.5,76,6
1078,08/11/1978 00:00,7.1,0,5.4,77,5.5
1078,09/11/1978 00:00,3.8,0,3.8,84,2.9
1078,10/11/1978 00:00,7.3,0,2.1,77,4
1078,11/11/1978 00:00,2.2,0,1.3,89,3
1078,12/11/1978 00:00,7.2,0,5,71,5.7
1078,13/11/1978 00:00,0,0.5,7.4,88,4.7
1078,14/11/1978 00:00,4.2,0,8.4,75,5.2
1078,15/11/1978 00:00,7.2,0.3,8.6,70,6.9
1078,16/11/1978 00:00,5.5,0,8.2,67,6.3
1078,17/11/1978 00:00,0,0,9.3,78,5.2
1078,18/11/1978 00:00,0.1,0,11.8,65,5.9
1078,19/11/1978 00:00,4.8,1.6,11.1,70,6.1
1078,20/11/1978 00:00,5.5,0,7.8,79,3.2
1078,21/11/1978 00:00,0.5,0,8,79,4.8
1078,22/11/1978 00:00,0.1,0,11,88,5.9
1078,23/11/1978 00:00,0,0,11.1,80,5.1
1078,24/11/1978 00:00,3.9,7.1,8.2,73,5.9
1078,25/11/1978 00:00,0,1.8,4.6,88,3.3
1078,26/11/1978 00:00,0,0.2,2.7,88,3.9
1078,27/11/1978 00:00,3.7,2.3,1.7,85,3.9
1078,28/11/1978 00:00,0,0.7,0.8,92,3.6
1078,29/11/1978 00:00,0,0.1,-2,92,2.6
1078,30/11/1978 00:00,0,0.2,-1.6,93,1.9
1078,01/12/1978 00:00,0,0,0.6,86,1.4
1078,02/12/1978 00:00,0.2,0,2.2,83,3.7
1078,03/12/1978 00:00,5.3,0.8,1.5,75,5.9
1078,04/12/1978 00:00,0,0,1.6,76,5.5
1078,05/12/1978 00:00,6.7,0,-1.8,65,2.7
1078,06/12/1978 00:00,6.7,0,-2.1,61,3
1078,07/12/1978 00:00,6.4,0,-1.8,63,6.4
1078,08/12/1978 00:00,0,7,2.7,76,9.1
1078,09/12/1978 00:00,0.9,4.2,9.1,85,5.6
1078,10/12/1978 00:00,0,1.2,9.9,88,4.4
1078,11/12/1978 00:00,3.6,0,10.8,68,6
1078,12/12/1978 00:00,2,3.2,10.9,74,6.6
1078,13/12/1978 00:00,0.7,4.5,8.8,70,7.9
1078,14/12/1978 00:00,0.4,6.4,8.1,73,9.7
1078,15/12/1978 00:00,0.4,12.2,7.6,86,6.3
1078,16/12/1978 00:00,0,2.1,3.4,85,4.1
1078,17/12/1978 00:00,4.2,0,-2.2,87,2.1
1078,18/12/1978 00:00,5.2,0,-4.6,82,1.4
1078,19/12/1978 00:00,3,0,-4.6,69,3.3
1078,20/12/1978 00:00,0,0.9,-2.6,84,3.1
1078,21/12/1978 00:00,0.4,0,-1.6,80,2.8
1078,22/12/1978 00:00,0,0,0.7,82,1.8
1078,23/12/1978 00:00,0,0,-1.1,87,3.1
1078,24/12/1978 00:00,0.7,11.1,3.4,84,7.6
1078,25/12/1978 00:00,0,2.3,7.7,86,6.3
1078,26/12/1978 00:00,0,2.5,9,85,5.1
1078,27/12/1978 00:00,0.3,9.2,7.6,80,4.2
1078,28/12/1978 00:00,0.1,16.7,10.6,84,6.5
1078,29/12/1978 00:00,0,4,9.9,85,4.7
1078,30/12/1978 00:00,0,11.9,-1.4,90,4.2
1078,31/12/1978 00:00,0.5,0.1,-14,86,6.2
1078,01/01/1979 00:00,2.4,0.3,-11.2,88,2.2
1078,02/01/1979 00:00,0.5,1.7,-8.9,86,4.2
1078,03/01/1979 00:00,2.5,0.1,-5.6,76,2.3
1078,04/01/1979 00:00,1.8,0,-10,80,3.3
1078,05/01/1979 00:00,1.9,0,-11.6,82,2.1
1078,06/01/1979 00:00,6.1,0,-8.8,72,3
1078,07/01/1979 00:00,0.5,4.2,-3.1,63,7
1078,08/01/1979 00:00,0,7.4,1,86,4.5
1078,09/01/1979 00:00,0,8.7,0.8,94,3.5
1078,10/01/1979 00:00,0.3,8.4,1.4,80,7.7
1078,11/01/1979 00:00,0,3.6,0.8,93,6.4
1078,12/01/1979 00:00,0.3,1.2,1.1,85,7
